Date,Centre_Name,Commodity_Name,Price
31-01-00,AHMEDABAD,Groundnut Oil (Packed),42
31-01-00,BHOPAL,Groundnut Oil (Packed),44
31-01-00,MUMBAI,Groundnut Oil (Packed),40
31-01-00,JAIPUR,Groundnut Oil (Packed),NA
31-01-00,PATNA,Groundnut Oil (Packed),NA
31-01-00,BHUBANESHWAR,Groundnut Oil (Packed),56
31-01-00,KOLKATA,Groundnut Oil (Packed),73
31-01-00,GUWAHATI,Groundnut Oil (Packed),NA
31-01-00,SHILLONG,Groundnut Oil (Packed),NA
31-01-00,AIZWAL,Groundnut Oil (Packed),NA
31-01-00,AGARTALA,Groundnut Oil (Packed),NA
31-01-00,BENGALURU,Groundnut Oil (Packed),38
31-01-00,T.PURAM,Groundnut Oil (Packed),48
31-01-00,CHENNAI,Groundnut Oil (Packed),39
31-01-00,HYDERABAD,Groundnut Oil (Packed),42
01-02-00,DELHI,Groundnut Oil (Packed),69
01-02-00,SHIMLA,Groundnut Oil (Packed),65.9
01-02-00,LUCKNOW,Groundnut Oil (Packed),58
01-02-00,AHMEDABAD,Groundnut Oil (Packed),42
01-02-00,BHOPAL,Groundnut Oil (Packed),44
01-02-00,MUMBAI,Groundnut Oil (Packed),40
01-02-00,JAIPUR,Groundnut Oil (Packed),NA
01-02-00,PATNA,Groundnut Oil (Packed),NA
01-02-00,BHUBANESHWAR,Groundnut Oil (Packed),56
01-02-00,KOLKATA,Groundnut Oil (Packed),73
01-02-00,GUWAHATI,Groundnut Oil (Packed),NA
01-02-00,SHILLONG,Groundnut Oil (Packed),NA
01-02-00,AIZWAL,Groundnut Oil (Packed),NA
01-02-00,AGARTALA,Groundnut Oil (Packed),NA
01-02-00,BENGALURU,Groundnut Oil (Packed),38
01-02-00,T.PURAM,Groundnut Oil (Packed),48
01-02-00,CHENNAI,Groundnut Oil (Packed),39
01-02-00,HYDERABAD,Groundnut Oil (Packed),42
02-02-00,DELHI,Groundnut Oil (Packed),69
02-02-00,SHIMLA,Groundnut Oil (Packed),65.95
02-02-00,LUCKNOW,Groundnut Oil (Packed),58
02-02-00,AHMEDABAD,Groundnut Oil (Packed),42
02-02-00,BHOPAL,Groundnut Oil (Packed),44
02-02-00,MUMBAI,Groundnut Oil (Packed),40
02-02-00,JAIPUR,Groundnut Oil (Packed),NA
02-02-00,PATNA,Groundnut Oil (Packed),NA
02-02-00,BHUBANESHWAR,Groundnut Oil (Packed),56
02-02-00,KOLKATA,Groundnut Oil (Packed),73
02-02-00,GUWAHATI,Groundnut Oil (Packed),NA
02-02-00,SHILLONG,Groundnut Oil (Packed),NA
02-02-00,AIZWAL,Groundnut Oil (Packed),NA
02-02-00,AGARTALA,Groundnut Oil (Packed),NA
02-02-00,BENGALURU,Groundnut Oil (Packed),38
02-02-00,T.PURAM,Groundnut Oil (Packed),48
02-02-00,CHENNAI,Groundnut Oil (Packed),39
02-02-00,HYDERABAD,Groundnut Oil (Packed),42
03-02-00,DELHI,Groundnut Oil (Packed),69
03-02-00,SHIMLA,Groundnut Oil (Packed),65.95
03-02-00,LUCKNOW,Groundnut Oil (Packed),58
03-02-00,AHMEDABAD,Groundnut Oil (Packed),42
03-02-00,BHOPAL,Groundnut Oil (Packed),44
03-02-00,MUMBAI,Groundnut Oil (Packed),40
03-02-00,JAIPUR,Groundnut Oil (Packed),NA
03-02-00,PATNA,Groundnut Oil (Packed),NA
03-02-00,BHUBANESHWAR,Groundnut Oil (Packed),56
03-02-00,KOLKATA,Groundnut Oil (Packed),73
03-02-00,GUWAHATI,Groundnut Oil (Packed),NA
03-02-00,SHILLONG,Groundnut Oil (Packed),NA
03-02-00,AIZWAL,Groundnut Oil (Packed),NA
03-02-00,AGARTALA,Groundnut Oil (Packed),NA
03-02-00,BENGALURU,Groundnut Oil (Packed),38
03-02-00,T.PURAM,Groundnut Oil (Packed),48
03-02-00,CHENNAI,Groundnut Oil (Packed),39
03-02-00,HYDERABAD,Groundnut Oil (Packed),42
04-02-00,DELHI,Groundnut Oil (Packed),69
04-02-00,SHIMLA,Groundnut Oil (Packed),65.95
04-02-00,LUCKNOW,Groundnut Oil (Packed),58
04-02-00,AHMEDABAD,Groundnut Oil (Packed),42
04-02-00,BHOPAL,Groundnut Oil (Packed),45
04-02-00,MUMBAI,Groundnut Oil (Packed),40
04-02-00,JAIPUR,Groundnut Oil (Packed),NA
04-02-00,PATNA,Groundnut Oil (Packed),NA
04-02-00,BHUBANESHWAR,Groundnut Oil (Packed),56
04-02-00,KOLKATA,Groundnut Oil (Packed),73
04-02-00,GUWAHATI,Groundnut Oil (Packed),NA
04-02-00,SHILLONG,Groundnut Oil (Packed),NA
04-02-00,AIZWAL,Groundnut Oil (Packed),NA
04-02-00,AGARTALA,Groundnut Oil (Packed),NA
04-02-00,BENGALURU,Groundnut Oil (Packed),38
04-02-00,T.PURAM,Groundnut Oil (Packed),48
04-02-00,CHENNAI,Groundnut Oil (Packed),39
04-02-00,HYDERABAD,Groundnut Oil (Packed),42
07-02-00,DELHI,Groundnut Oil (Packed),69
07-02-00,SHIMLA,Groundnut Oil (Packed),65.95
07-02-00,LUCKNOW,Groundnut Oil (Packed),58
07-02-00,AHMEDABAD,Groundnut Oil (Packed),42
07-02-00,BHOPAL,Groundnut Oil (Packed),44
07-02-00,MUMBAI,Groundnut Oil (Packed),40
07-02-00,JAIPUR,Groundnut Oil (Packed),NA
07-02-00,PATNA,Groundnut Oil (Packed),NA
07-02-00,BHUBANESHWAR,Groundnut Oil (Packed),56
07-02-00,KOLKATA,Groundnut Oil (Packed),73
07-02-00,GUWAHATI,Groundnut Oil (Packed),NA
07-02-00,SHILLONG,Groundnut Oil (Packed),NA
07-02-00,AIZWAL,Groundnut Oil (Packed),NA
07-02-00,AGARTALA,Groundnut Oil (Packed),NA
07-02-00,BENGALURU,Groundnut Oil (Packed),38
07-02-00,T.PURAM,Groundnut Oil (Packed),48
07-02-00,CHENNAI,Groundnut Oil (Packed),39
07-02-00,HYDERABAD,Groundnut Oil (Packed),42
08-02-00,DELHI,Groundnut Oil (Packed),69
08-02-00,SHIMLA,Groundnut Oil (Packed),65.95
08-02-00,LUCKNOW,Groundnut Oil (Packed),58
08-02-00,AHMEDABAD,Groundnut Oil (Packed),42
08-02-00,BHOPAL,Groundnut Oil (Packed),44
08-02-00,MUMBAI,Groundnut Oil (Packed),40
08-02-00,JAIPUR,Groundnut Oil (Packed),NA
08-02-00,PATNA,Groundnut Oil (Packed),NA
08-02-00,BHUBANESHWAR,Groundnut Oil (Packed),56
08-02-00,KOLKATA,Groundnut Oil (Packed),73
08-02-00,GUWAHATI,Groundnut Oil (Packed),NA
08-02-00,SHILLONG,Groundnut Oil (Packed),NA
08-02-00,AIZWAL,Groundnut Oil (Packed),NA
08-02-00,AGARTALA,Groundnut Oil (Packed),NA
08-02-00,BENGALURU,Groundnut Oil (Packed),38
08-02-00,T.PURAM,Groundnut Oil (Packed),48
08-02-00,CHENNAI,Groundnut Oil (Packed),39
08-02-00,HYDERABAD,Groundnut Oil (Packed),42
09-02-00,DELHI,Groundnut Oil (Packed),69
09-02-00,SHIMLA,Groundnut Oil (Packed),65.95
09-02-00,LUCKNOW,Groundnut Oil (Packed),58
09-02-00,AHMEDABAD,Groundnut Oil (Packed),42
09-02-00,BHOPAL,Groundnut Oil (Packed),44
09-02-00,MUMBAI,Groundnut Oil (Packed),40
09-02-00,JAIPUR,Groundnut Oil (Packed),NA
09-02-00,PATNA,Groundnut Oil (Packed),NA
09-02-00,BHUBANESHWAR,Groundnut Oil (Packed),56
09-02-00,KOLKATA,Groundnut Oil (Packed),73
09-02-00,GUWAHATI,Groundnut Oil (Packed),NA
09-02-00,SHILLONG,Groundnut Oil (Packed),NA
09-02-00,AIZWAL,Groundnut Oil (Packed),NA
09-02-00,AGARTALA,Groundnut Oil (Packed),NA
09-02-00,BENGALURU,Groundnut Oil (Packed),38
09-02-00,T.PURAM,Groundnut Oil (Packed),48
