Date,Centre_Name,Commodity_Name,Price,Month
2013-02-04,T.PURAM,Tur/Arhar Dal,56.0,2013-02
2013-02-04,ERNAKULAM,Tur/Arhar Dal,74.0,2013-02
2013-02-04,KOZHIKODE,Tur/Arhar Dal,68.0,2013-02
2013-02-04,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-02
2013-02-04,CHENNAI,Tur/Arhar Dal,77.0,2013-02
2013-02-04,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-02
2013-02-04,HYDERABAD,Tur/Arhar Dal,74.0,2013-02
2013-03-04,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-03
2013-03-04,BENGALURU,Tur/Arhar Dal,70.0,2013-03
2013-03-04,DHARWAD,Tur/Arhar Dal,81.0,2013-03
2013-03-04,T.PURAM,Tur/Arhar Dal,56.0,2013-03
2013-03-04,ERNAKULAM,Tur/Arhar Dal,74.0,2013-03
2013-03-04,KOZHIKODE,Tur/Arhar Dal,68.0,2013-03
2013-03-04,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-03
2013-03-04,CHENNAI,Tur/Arhar Dal,77.0,2013-03
2013-03-04,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-03
2013-03-04,HYDERABAD,Tur/Arhar Dal,74.0,2013-03
2013-04-04,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-04
2013-04-04,BENGALURU,Tur/Arhar Dal,70.0,2013-04
2013-04-04,DHARWAD,Tur/Arhar Dal,81.0,2013-04
2013-04-04,T.PURAM,Tur/Arhar Dal,56.0,2013-04
2013-04-04,ERNAKULAM,Tur/Arhar Dal,74.0,2013-04
2013-04-04,KOZHIKODE,Tur/Arhar Dal,68.0,2013-04
2013-04-04,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-04
2013-04-04,CHENNAI,Tur/Arhar Dal,77.0,2013-04
2013-04-04,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-04
2013-04-04,HYDERABAD,Tur/Arhar Dal,74.0,2013-04
2013-05-04,T.PURAM,Tur/Arhar Dal,56.0,2013-05
2013-05-04,ERNAKULAM,Tur/Arhar Dal,74.0,2013-05
2013-05-04,KOZHIKODE,Tur/Arhar Dal,68.0,2013-05
2013-05-04,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-05
2013-05-04,CHENNAI,Tur/Arhar Dal,77.0,2013-05
2013-05-04,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-05
2013-08-04,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-08
2013-08-04,BENGALURU,Tur/Arhar Dal,70.0,2013-08
2013-08-04,DHARWAD,Tur/Arhar Dal,81.0,2013-08
2013-08-04,T.PURAM,Tur/Arhar Dal,56.0,2013-08
2013-08-04,ERNAKULAM,Tur/Arhar Dal,74.0,2013-08
2013-08-04,KOZHIKODE,Tur/Arhar Dal,68.0,2013-08
2013-08-04,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-08
2013-08-04,CHENNAI,Tur/Arhar Dal,77.0,2013-08
2013-08-04,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-08
2013-08-04,HYDERABAD,Tur/Arhar Dal,74.0,2013-08
2013-09-04,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-09
2013-09-04,BENGALURU,Tur/Arhar Dal,70.0,2013-09
2013-09-04,DHARWAD,Tur/Arhar Dal,81.0,2013-09
2013-09-04,T.PURAM,Tur/Arhar Dal,56.0,2013-09
2013-09-04,ERNAKULAM,Tur/Arhar Dal,74.0,2013-09
2013-09-04,KOZHIKODE,Tur/Arhar Dal,68.0,2013-09
2013-09-04,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-09
2013-09-04,CHENNAI,Tur/Arhar Dal,75.0,2013-09
2013-09-04,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-09
2013-09-04,HYDERABAD,Tur/Arhar Dal,74.0,2013-09
2013-10-04,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-10
2013-10-04,BENGALURU,Tur/Arhar Dal,70.0,2013-10
2013-10-04,DHARWAD,Tur/Arhar Dal,81.0,2013-10
2013-10-04,T.PURAM,Tur/Arhar Dal,56.0,2013-10
2013-10-04,ERNAKULAM,Tur/Arhar Dal,74.0,2013-10
2013-10-04,KOZHIKODE,Tur/Arhar Dal,68.0,2013-10
2013-10-04,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-10
2013-10-04,CHENNAI,Tur/Arhar Dal,75.0,2013-10
2013-10-04,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-10
2013-10-04,HYDERABAD,Tur/Arhar Dal,74.0,2013-10
2013-11-04,T.PURAM,Tur/Arhar Dal,56.0,2013-11
2013-11-04,ERNAKULAM,Tur/Arhar Dal,74.0,2013-11
2013-11-04,KOZHIKODE,Tur/Arhar Dal,68.0,2013-11
2013-11-04,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-11
2013-12-04,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-12
2013-12-04,BENGALURU,Tur/Arhar Dal,70.0,2013-12
2013-12-04,DHARWAD,Tur/Arhar Dal,81.0,2013-12
2013-12-04,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-12
2013-12-04,CHENNAI,Tur/Arhar Dal,75.0,2013-12
2013-12-04,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-12
2013-12-04,HYDERABAD,Tur/Arhar Dal,74.0,2013-12
2013-04-15,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-04
2013-04-15,BENGALURU,Tur/Arhar Dal,70.0,2013-04
2013-04-15,DHARWAD,Tur/Arhar Dal,81.0,2013-04
2013-04-15,T.PURAM,Tur/Arhar Dal,56.0,2013-04
2013-04-15,ERNAKULAM,Tur/Arhar Dal,74.0,2013-04
2013-04-15,KOZHIKODE,Tur/Arhar Dal,68.0,2013-04
2013-04-15,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-04
2013-04-15,CHENNAI,Tur/Arhar Dal,75.0,2013-04
2013-04-15,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-04
2013-04-15,HYDERABAD,Tur/Arhar Dal,74.0,2013-04
2013-04-16,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-04
2013-04-16,T.PURAM,Tur/Arhar Dal,56.0,2013-04
2013-04-16,ERNAKULAM,Tur/Arhar Dal,74.0,2013-04
2013-04-16,KOZHIKODE,Tur/Arhar Dal,68.0,2013-04
2013-04-16,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-04
2013-04-16,CHENNAI,Tur/Arhar Dal,75.0,2013-04
2013-04-16,HYDERABAD,Tur/Arhar Dal,75.0,2013-04
2013-04-17,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-04
2013-04-17,BENGALURU,Tur/Arhar Dal,70.0,2013-04
2013-04-17,DHARWAD,Tur/Arhar Dal,81.0,2013-04
2013-04-17,T.PURAM,Tur/Arhar Dal,56.0,2013-04
2013-04-17,ERNAKULAM,Tur/Arhar Dal,74.0,2013-04
2013-04-17,KOZHIKODE,Tur/Arhar Dal,68.0,2013-04
2013-04-17,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-04
2013-04-17,CHENNAI,Tur/Arhar Dal,75.0,2013-04
2013-04-17,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-04
2013-04-17,HYDERABAD,Tur/Arhar Dal,75.0,2013-04
2013-04-18,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-04
2013-04-18,BENGALURU,Tur/Arhar Dal,70.0,2013-04
2013-04-18,DHARWAD,Tur/Arhar Dal,81.0,2013-04
2013-04-18,T.PURAM,Tur/Arhar Dal,56.0,2013-04
2013-04-18,ERNAKULAM,Tur/Arhar Dal,74.0,2013-04
2013-04-18,KOZHIKODE,Tur/Arhar Dal,68.0,2013-04
2013-04-18,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-04
2013-04-18,CHENNAI,Tur/Arhar Dal,75.0,2013-04
2013-04-18,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-04
2013-04-18,HYDERABAD,Tur/Arhar Dal,75.0,2013-04
2013-04-22,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-04
2013-04-22,BENGALURU,Tur/Arhar Dal,70.0,2013-04
2013-04-22,DHARWAD,Tur/Arhar Dal,81.0,2013-04
2013-04-22,T.PURAM,Tur/Arhar Dal,56.0,2013-04
2013-04-22,ERNAKULAM,Tur/Arhar Dal,74.0,2013-04
2013-04-22,KOZHIKODE,Tur/Arhar Dal,66.0,2013-04
2013-04-22,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-04
2013-04-22,CHENNAI,Tur/Arhar Dal,75.0,2013-04
2013-04-22,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-04
2013-04-22,HYDERABAD,Tur/Arhar Dal,75.0,2013-04
2013-04-23,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-04
2013-04-23,T.PURAM,Tur/Arhar Dal,59.0,2013-04
2013-04-23,ERNAKULAM,Tur/Arhar Dal,74.0,2013-04
2013-04-23,KOZHIKODE,Tur/Arhar Dal,66.0,2013-04
2013-04-23,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-04
2013-04-23,CHENNAI,Tur/Arhar Dal,75.0,2013-04
2013-04-23,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-04
2013-04-23,HYDERABAD,Tur/Arhar Dal,75.0,2013-04
2013-04-25,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-04
2013-04-25,BENGALURU,Tur/Arhar Dal,70.0,2013-04
2013-04-25,DHARWAD,Tur/Arhar Dal,81.0,2013-04
2013-04-25,T.PURAM,Tur/Arhar Dal,63.0,2013-04
2013-04-25,ERNAKULAM,Tur/Arhar Dal,74.0,2013-04
2013-04-25,KOZHIKODE,Tur/Arhar Dal,66.0,2013-04
2013-04-25,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-04
2013-04-25,CHENNAI,Tur/Arhar Dal,74.0,2013-04
2013-04-25,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-04
2013-04-25,HYDERABAD,Tur/Arhar Dal,75.0,2013-04
2013-04-26,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-04
2013-04-26,BENGALURU,Tur/Arhar Dal,70.0,2013-04
2013-04-26,DHARWAD,Tur/Arhar Dal,81.0,2013-04
2013-04-26,T.PURAM,Tur/Arhar Dal,63.0,2013-04
2013-04-26,ERNAKULAM,Tur/Arhar Dal,74.0,2013-04
2013-04-26,KOZHIKODE,Tur/Arhar Dal,66.0,2013-04
2013-04-26,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-04
2013-04-26,CHENNAI,Tur/Arhar Dal,74.0,2013-04
2013-04-26,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-04
2013-04-26,HYDERABAD,Tur/Arhar Dal,75.0,2013-04
2013-04-29,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-04
2013-04-29,BENGALURU,Tur/Arhar Dal,70.0,2013-04
2013-04-29,DHARWAD,Tur/Arhar Dal,81.0,2013-04
2013-04-29,T.PURAM,Tur/Arhar Dal,63.0,2013-04
2013-04-29,ERNAKULAM,Tur/Arhar Dal,74.0,2013-04
2013-04-29,KOZHIKODE,Tur/Arhar Dal,66.0,2013-04
2013-04-29,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-04
2013-04-29,CHENNAI,Tur/Arhar Dal,74.0,2013-04
2013-04-29,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-04
2013-04-29,HYDERABAD,Tur/Arhar Dal,75.0,2013-04
2013-04-30,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-04
2013-04-30,BENGALURU,Tur/Arhar Dal,70.0,2013-04
2013-04-30,DHARWAD,Tur/Arhar Dal,81.0,2013-04
2013-04-30,T.PURAM,Tur/Arhar Dal,63.0,2013-04
2013-04-30,ERNAKULAM,Tur/Arhar Dal,74.0,2013-04
2013-04-30,KOZHIKODE,Tur/Arhar Dal,66.0,2013-04
2013-04-30,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-04
2013-04-30,CHENNAI,Tur/Arhar Dal,74.0,2013-04
2013-04-30,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-04
2013-04-30,HYDERABAD,Tur/Arhar Dal,75.0,2013-04
2013-01-05,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-01
2013-01-05,HYDERABAD,Tur/Arhar Dal,75.0,2013-01
2013-02-05,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-02
2013-02-05,BENGALURU,Tur/Arhar Dal,70.0,2013-02
2013-02-05,DHARWAD,Tur/Arhar Dal,81.0,2013-02
2013-02-05,T.PURAM,Tur/Arhar Dal,67.0,2013-02
2013-02-05,ERNAKULAM,Tur/Arhar Dal,74.0,2013-02
2013-02-05,KOZHIKODE,Tur/Arhar Dal,66.0,2013-02
2013-02-05,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-02
2013-02-05,CHENNAI,Tur/Arhar Dal,74.0,2013-02
2013-02-05,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-02
2013-02-05,HYDERABAD,Tur/Arhar Dal,75.0,2013-02
2013-03-05,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-03
2013-03-05,BENGALURU,Tur/Arhar Dal,70.0,2013-03
2013-03-05,DHARWAD,Tur/Arhar Dal,81.0,2013-03
2013-03-05,T.PURAM,Tur/Arhar Dal,67.0,2013-03
2013-03-05,ERNAKULAM,Tur/Arhar Dal,74.0,2013-03
2013-03-05,KOZHIKODE,Tur/Arhar Dal,66.0,2013-03
2013-03-05,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-03
2013-03-05,CHENNAI,Tur/Arhar Dal,74.0,2013-03
2013-03-05,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-03
2013-03-05,HYDERABAD,Tur/Arhar Dal,75.0,2013-03
2013-06-05,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-06
2013-06-05,BENGALURU,Tur/Arhar Dal,70.0,2013-06
2013-06-05,DHARWAD,Tur/Arhar Dal,81.0,2013-06
2013-06-05,T.PURAM,Tur/Arhar Dal,67.0,2013-06
2013-06-05,ERNAKULAM,Tur/Arhar Dal,74.0,2013-06
2013-06-05,KOZHIKODE,Tur/Arhar Dal,66.0,2013-06
2013-06-05,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-06
2013-06-05,CHENNAI,Tur/Arhar Dal,74.0,2013-06
2013-06-05,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-06
2013-06-05,HYDERABAD,Tur/Arhar Dal,75.0,2013-06
2013-07-05,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-07
2013-07-05,BENGALURU,Tur/Arhar Dal,70.0,2013-07
2013-07-05,DHARWAD,Tur/Arhar Dal,81.0,2013-07
2013-07-05,T.PURAM,Tur/Arhar Dal,67.0,2013-07
2013-07-05,ERNAKULAM,Tur/Arhar Dal,74.0,2013-07
2013-07-05,KOZHIKODE,Tur/Arhar Dal,66.0,2013-07
2013-07-05,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-07
2013-07-05,CHENNAI,Tur/Arhar Dal,74.0,2013-07
2013-07-05,HYDERABAD,Tur/Arhar Dal,75.0,2013-07
2013-08-05,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-08
2013-08-05,T.PURAM,Tur/Arhar Dal,67.0,2013-08
2013-08-05,ERNAKULAM,Tur/Arhar Dal,74.0,2013-08
2013-08-05,KOZHIKODE,Tur/Arhar Dal,66.0,2013-08
2013-08-05,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-08
2013-08-05,CHENNAI,Tur/Arhar Dal,74.0,2013-08
2013-08-05,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-08
2013-08-05,HYDERABAD,Tur/Arhar Dal,75.0,2013-08
2013-09-05,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-09
2013-09-05,BENGALURU,Tur/Arhar Dal,70.0,2013-09
2013-09-05,DHARWAD,Tur/Arhar Dal,81.0,2013-09
2013-09-05,T.PURAM,Tur/Arhar Dal,67.0,2013-09
2013-09-05,ERNAKULAM,Tur/Arhar Dal,74.0,2013-09
2013-09-05,KOZHIKODE,Tur/Arhar Dal,64.0,2013-09
2013-09-05,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-09
2013-09-05,CHENNAI,Tur/Arhar Dal,74.0,2013-09
2013-09-05,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-09
2013-09-05,HYDERABAD,Tur/Arhar Dal,75.0,2013-09
2013-10-05,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-10
2013-10-05,BENGALURU,Tur/Arhar Dal,70.0,2013-10
2013-10-05,DHARWAD,Tur/Arhar Dal,81.0,2013-10
2013-10-05,T.PURAM,Tur/Arhar Dal,67.0,2013-10
2013-10-05,ERNAKULAM,Tur/Arhar Dal,74.0,2013-10
2013-10-05,KOZHIKODE,Tur/Arhar Dal,66.0,2013-10
2013-10-05,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-10
2013-10-05,CHENNAI,Tur/Arhar Dal,74.0,2013-10
2013-10-05,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-10
2013-10-05,HYDERABAD,Tur/Arhar Dal,75.0,2013-10
2013-05-13,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-05
2013-05-13,T.PURAM,Tur/Arhar Dal,67.0,2013-05
2013-05-13,ERNAKULAM,Tur/Arhar Dal,74.0,2013-05
2013-05-13,KOZHIKODE,Tur/Arhar Dal,66.0,2013-05
2013-05-13,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-05
2013-05-13,CHENNAI,Tur/Arhar Dal,73.0,2013-05
2013-05-13,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-05
2013-05-13,HYDERABAD,Tur/Arhar Dal,75.0,2013-05
2013-05-14,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-05
2013-05-14,BENGALURU,Tur/Arhar Dal,70.0,2013-05
2013-05-14,DHARWAD,Tur/Arhar Dal,81.0,2013-05
2013-05-14,T.PURAM,Tur/Arhar Dal,67.0,2013-05
2013-05-14,ERNAKULAM,Tur/Arhar Dal,74.0,2013-05
2013-05-14,KOZHIKODE,Tur/Arhar Dal,66.0,2013-05
2013-05-14,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-05
2013-05-14,CHENNAI,Tur/Arhar Dal,73.0,2013-05
2013-05-14,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-05
2013-05-14,HYDERABAD,Tur/Arhar Dal,75.0,2013-05
2013-05-15,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-05
2013-05-15,T.PURAM,Tur/Arhar Dal,67.0,2013-05
2013-05-15,ERNAKULAM,Tur/Arhar Dal,74.0,2013-05
2013-05-15,KOZHIKODE,Tur/Arhar Dal,66.0,2013-05
2013-05-15,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-05
2013-05-15,CHENNAI,Tur/Arhar Dal,73.0,2013-05
2013-05-15,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-05
2013-05-15,HYDERABAD,Tur/Arhar Dal,75.0,2013-05
2013-05-16,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-05
2013-05-16,T.PURAM,Tur/Arhar Dal,67.0,2013-05
2013-05-16,ERNAKULAM,Tur/Arhar Dal,74.0,2013-05
2013-05-16,KOZHIKODE,Tur/Arhar Dal,66.0,2013-05
2013-05-16,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-05
2013-05-16,CHENNAI,Tur/Arhar Dal,75.0,2013-05
2013-05-16,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-05
2013-05-16,HYDERABAD,Tur/Arhar Dal,75.0,2013-05
2013-05-17,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-05
2013-05-17,BENGALURU,Tur/Arhar Dal,70.0,2013-05
2013-05-17,T.PURAM,Tur/Arhar Dal,67.0,2013-05
2013-05-17,ERNAKULAM,Tur/Arhar Dal,74.0,2013-05
2013-05-17,KOZHIKODE,Tur/Arhar Dal,66.0,2013-05
2013-05-17,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-05
2013-05-17,CHENNAI,Tur/Arhar Dal,75.0,2013-05
2013-05-17,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-05
2013-05-17,HYDERABAD,Tur/Arhar Dal,75.0,2013-05
2013-05-20,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-05
2013-05-20,BENGALURU,Tur/Arhar Dal,70.0,2013-05
2013-05-20,DHARWAD,Tur/Arhar Dal,81.0,2013-05
2013-05-20,T.PURAM,Tur/Arhar Dal,67.0,2013-05
2013-05-20,ERNAKULAM,Tur/Arhar Dal,75.0,2013-05
2013-05-20,KOZHIKODE,Tur/Arhar Dal,66.0,2013-05
2013-05-20,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-05
2013-05-20,CHENNAI,Tur/Arhar Dal,75.0,2013-05
2013-05-20,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-05
2013-05-20,HYDERABAD,Tur/Arhar Dal,75.0,2013-05
2013-05-21,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-05
2013-05-21,BENGALURU,Tur/Arhar Dal,68.0,2013-05
2013-05-21,DHARWAD,Tur/Arhar Dal,81.0,2013-05
2013-05-21,T.PURAM,Tur/Arhar Dal,67.0,2013-05
2013-05-21,ERNAKULAM,Tur/Arhar Dal,75.0,2013-05
2013-05-21,KOZHIKODE,Tur/Arhar Dal,66.0,2013-05
2013-05-21,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-05
2013-05-21,CHENNAI,Tur/Arhar Dal,75.0,2013-05
2013-05-21,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-05
2013-05-21,HYDERABAD,Tur/Arhar Dal,75.0,2013-05
2013-05-22,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-05
2013-05-22,BENGALURU,Tur/Arhar Dal,68.0,2013-05
2013-05-22,DHARWAD,Tur/Arhar Dal,81.0,2013-05
2013-05-22,T.PURAM,Tur/Arhar Dal,67.0,2013-05
2013-05-22,ERNAKULAM,Tur/Arhar Dal,75.0,2013-05
2013-05-22,KOZHIKODE,Tur/Arhar Dal,66.0,2013-05
2013-05-22,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-05
2013-05-22,CHENNAI,Tur/Arhar Dal,75.0,2013-05
2013-05-22,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-05
2013-05-22,HYDERABAD,Tur/Arhar Dal,75.0,2013-05
2013-05-23,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-05
2013-05-23,BENGALURU,Tur/Arhar Dal,68.0,2013-05
2013-05-23,DHARWAD,Tur/Arhar Dal,81.0,2013-05
2013-05-23,T.PURAM,Tur/Arhar Dal,63.0,2013-05
2013-05-23,ERNAKULAM,Tur/Arhar Dal,75.0,2013-05
2013-05-23,KOZHIKODE,Tur/Arhar Dal,66.0,2013-05
2013-05-23,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-05
2013-05-23,CHENNAI,Tur/Arhar Dal,75.0,2013-05
2013-05-23,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-05
2013-05-23,HYDERABAD,Tur/Arhar Dal,75.0,2013-05
2013-05-24,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-05
2013-05-24,BENGALURU,Tur/Arhar Dal,70.0,2013-05
2013-05-24,DHARWAD,Tur/Arhar Dal,81.0,2013-05
2013-05-24,T.PURAM,Tur/Arhar Dal,63.0,2013-05
2013-05-24,ERNAKULAM,Tur/Arhar Dal,75.0,2013-05
2013-05-24,KOZHIKODE,Tur/Arhar Dal,66.0,2013-05
2013-05-24,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-05
2013-05-24,CHENNAI,Tur/Arhar Dal,75.0,2013-05
2013-05-24,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-05
2013-05-24,HYDERABAD,Tur/Arhar Dal,75.0,2013-05
2013-05-27,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-05
2013-05-27,BENGALURU,Tur/Arhar Dal,70.0,2013-05
2013-05-27,DHARWAD,Tur/Arhar Dal,81.0,2013-05
2013-05-27,T.PURAM,Tur/Arhar Dal,63.0,2013-05
2013-05-27,ERNAKULAM,Tur/Arhar Dal,75.0,2013-05
2013-05-27,KOZHIKODE,Tur/Arhar Dal,66.0,2013-05
2013-05-27,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-05
2013-05-27,CHENNAI,Tur/Arhar Dal,75.0,2013-05
2013-05-27,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-05
2013-05-27,HYDERABAD,Tur/Arhar Dal,75.0,2013-05
2013-05-28,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-05
2013-05-28,BENGALURU,Tur/Arhar Dal,71.0,2013-05
2013-05-28,DHARWAD,Tur/Arhar Dal,81.0,2013-05
2013-05-28,T.PURAM,Tur/Arhar Dal,65.0,2013-05
2013-05-28,ERNAKULAM,Tur/Arhar Dal,75.0,2013-05
2013-05-28,KOZHIKODE,Tur/Arhar Dal,66.0,2013-05
2013-05-28,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-05
2013-05-28,CHENNAI,Tur/Arhar Dal,75.0,2013-05
2013-05-28,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-05
2013-05-28,HYDERABAD,Tur/Arhar Dal,75.0,2013-05
2013-05-29,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-05
2013-05-29,BENGALURU,Tur/Arhar Dal,71.0,2013-05
2013-05-29,DHARWAD,Tur/Arhar Dal,81.0,2013-05
2013-05-29,T.PURAM,Tur/Arhar Dal,65.0,2013-05
2013-05-29,ERNAKULAM,Tur/Arhar Dal,75.0,2013-05
2013-05-29,KOZHIKODE,Tur/Arhar Dal,66.0,2013-05
2013-05-29,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-05
2013-05-29,CHENNAI,Tur/Arhar Dal,75.0,2013-05
2013-05-29,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-05
2013-05-29,HYDERABAD,Tur/Arhar Dal,75.0,2013-05
2013-05-30,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-05
2013-05-30,BENGALURU,Tur/Arhar Dal,71.0,2013-05
2013-05-30,DHARWAD,Tur/Arhar Dal,81.0,2013-05
2013-05-30,T.PURAM,Tur/Arhar Dal,65.0,2013-05
2013-05-30,ERNAKULAM,Tur/Arhar Dal,75.0,2013-05
2013-05-30,KOZHIKODE,Tur/Arhar Dal,66.0,2013-05
2013-05-30,PUDUCHERRY,Tur/Arhar Dal,80.0,2013-05
2013-05-30,CHENNAI,Tur/Arhar Dal,75.0,2013-05
2013-05-30,THIRUCHIRAPALLI,Tur/Arhar Dal,67.0,2013-05
2013-05-30,HYDERABAD,Tur/Arhar Dal,75.0,2013-05
2013-05-31,VISAKHAPATNAM,Tur/Arhar Dal,65.0,2013-05
2013-05-31,BENGALURU,Tur/Arhar Dal,70.0,2013-05
2013-05-31,DHARWAD,Tur/Arhar Dal,81.0,2013-05
2013-05-31,T.PURAM,Tur/Arhar Dal,65.0,2013-05
2013-05-31,ERNAKULAM,Tur/Arhar Dal,75.0,2013-05
2013-05-31,KOZHIKODE,Tur/Arhar Dal,66.0,2013-05
